,Unnamed: 0,scale,path,psnr,ssim,lpips,chamfer
16108,16108,"(576, 1152)",/root/autodl-tmp/animedata/train_10k/Japan_2_35873_s3,25.06802338632745,0.9407242,0.0939,9.232686e-05
2346,2346,"(1088, 2176)",/root/autodl-tmp/animedata/anime_dataset/311,33.311688074348446,0.97987,0.09393,5.6979516e-06
2989,2989,"(832, 1664)",/root/autodl-tmp/animedata/anime_dataset/369,33.49850120582089,0.9789582,0.09393,3.3504216e-06
6401,6401,"(448, 896)",/root/autodl-tmp/animedata/test_2k_original/Disney_v4_20_000847_s1,24.54501011181855,1.0313141,0.09393,4.9696548e-05
6893,6893,"(256, 512)",/root/autodl-tmp/animedata/test_2k_original/Disney_v4_21_015573_s2,20.072472204936,0.97261095,0.09393,9.016796e-05
568,568,"(256, 512)",/root/autodl-tmp/animedata/anime_dataset/151,19.45706902938047,0.9366862,0.094,8.118665e-05
3410,3410,"(832, 1664)",/root/autodl-tmp/animedata/anime_dataset/4068,31.62675310406952,0.97511494,0.094,4.8185728e-05
3816,3816,"(192, 384)",/root/autodl-tmp/animedata/anime_dataset/4433,47.46907926353519,1.0276203,0.094,1.2193206e-07
6898,6898,"(576, 1152)",/root/autodl-tmp/animedata/test_2k_original/Disney_v4_21_015982_s2,21.58658087468372,0.98459524,0.094,7.276895e-05
7324,7324,"(320, 640)",/root/autodl-tmp/animedata/test_2k_original/Disney_v4_22_021951_s2,27.45061485589241,0.9657249,0.094,2.6398813e-05
10933,10933,"(448, 896)",/root/autodl-tmp/animedata/train_10k/Disney_27_39866_s1,25.40891147356578,0.92498165,0.094,3.4566834e-05
13408,13408,"(448, 896)",/root/autodl-tmp/animedata/train_10k/Hayao_0_00960_s3,26.12711725392408,0.92099553,0.094,6.347124e-05
16862,16862,"(448, 896)",/root/autodl-tmp/animedata/train_10k/Japan_3_58231_s2,28.00324223296702,0.94437176,0.094,3.1957694e-05
466,466,"(704, 1408)",/root/autodl-tmp/animedata/anime_dataset/1418,25.48111617844327,0.9436656,0.09406,4.9162605e-05
4185,4185,"(448, 896)",/root/autodl-tmp/animedata/anime_dataset/4766,27.11991214709842,0.9458051,0.09406,5.554253e-05
7791,7791,"(448, 896)",/root/autodl-tmp/animedata/test_2k_original/Japan_v2_2_066017_s3,22.831539236992967,0.9185127,0.09406,8.011484e-05
11953,11953,"(576, 1152)",/root/autodl-tmp/animedata/train_10k/Disney_v2_15_02624_s2,34.15261487726468,1.0216601,0.09406,1.20731875e-05
12334,12334,"(576, 1152)",/root/autodl-tmp/animedata/train_10k/Disney_v2_4_00483_s1,29.494611484269324,0.91719204,0.09406,6.317611e-05
3545,3545,"(320, 640)",/root/autodl-tmp/animedata/anime_dataset/419,28.0644327525294,0.97397166,0.0941,4.6704554e-05
3893,3893,"(320, 640)",/root/autodl-tmp/animedata/anime_dataset/4502,27.802726207481086,0.97834057,0.0941,2.1740429e-05
5870,5870,"(448, 896)",/root/autodl-tmp/animedata/anime_dataset/717,23.13775365231292,0.90341675,0.0941,4.874375e-05
6483,6483,"(320, 640)",/root/autodl-tmp/animedata/test_2k_original/Disney_v4_20_014099_s1,24.980079012322783,1.0359882,0.0941,4.315816e-05
6733,6733,"(320, 640)",/root/autodl-tmp/animedata/test_2k_original/Disney_v4_21_011221_s2,25.76857633978336,1.0199101,0.0941,5.305319e-05
7458,7458,"(320, 640)",/root/autodl-tmp/animedata/test_2k_original/Japan_v2_0_035662_s3,24.24081903642637,0.9545184,0.0941,5.797483e-05
10830,10830,any,/root/autodl-tmp/animedata/train_10k/Disney_27_35545_s2,29.506037383444024,0.95995784,0.0941,2.4641791e-05
11982,11982,"(448, 896)",/root/autodl-tmp/animedata/train_10k/Disney_v2_15_03086_s2,39.67048174923966,1.0174804,0.0941,1.7113385e-05
12713,12713,"(320, 640)",/root/autodl-tmp/animedata/train_10k/Disney_v3_2_001136_s1,23.5618708490608,0.9251998,0.0941,8.197014e-05
14225,14225,"(320, 640)",/root/autodl-tmp/animedata/train_10k/Japan_0_164209_s3,22.055705216651305,0.93643916,0.0941,7.49459e-05
16562,16562,"(320, 640)",/root/autodl-tmp/animedata/train_10k/Japan_3_08330_s3,25.5559638978728,0.9290487,0.0941,5.178452e-05
194,194,"(448, 896)",/root/autodl-tmp/animedata/anime_dataset/1173,22.80924294643824,0.92991316,0.0942,6.85614e-05
16681,16681,any,/root/autodl-tmp/animedata/train_10k/Japan_3_117610_s2,26.05106804572773,0.97275186,0.0942,2.6899785e-05
7994,7994,"(320, 640)",/root/autodl-tmp/animedata/test_2k_original/Japan_v2_3_062599_s3,27.77279162331965,0.9558936,0.09424,3.550249e-05
8785,8785,"(256, 512)",/root/autodl-tmp/animedata/train_10k/Disney_10_04570_s2,28.02123869103869,0.98656976,0.09424,1.28204265e-05
10900,10900,"(448, 896)",/root/autodl-tmp/animedata/train_10k/Disney_27_37946_s2,26.693572150022742,0.94023937,0.09424,3.3518256e-05
11171,11171,"(320, 640)",/root/autodl-tmp/animedata/train_10k/Disney_3_01842_s1,22.209739200703904,0.9475348,0.09424,9.178612e-05
14193,14193,any,/root/autodl-tmp/animedata/train_10k/Japan_0_161563_s2,29.03333190651244,0.96610343,0.09424,4.686817e-05
14497,14497,"(448, 896)",/root/autodl-tmp/animedata/train_10k/Japan_0_39208_s2,22.21123095961353,0.93166095,0.09424,8.9546644e-05
1133,1133,"(448, 896)",/root/autodl-tmp/animedata/anime_dataset/2018,18.972370137104363,1.1149706,0.09436,7.8198274e-05
1419,1419,"(256, 512)",/root/autodl-tmp/animedata/anime_dataset/2276,26.055349822857597,0.95840406,0.09436,7.3918374e-05
4304,4304,"(256, 512)",/root/autodl-tmp/animedata/anime_dataset/4873,26.119435285430814,0.942002,0.09436,5.408051e-05
14742,14742,"(320, 640)",/root/autodl-tmp/animedata/train_10k/Japan_0_83449_s3,33.716915191890735,0.9896785,0.09436,3.0391584e-06
16390,16390,"(192, 384)",/root/autodl-tmp/animedata/train_10k/Japan_3_151414_s2,38.02559031862899,0.9980578,0.09436,9.234836e-06
3839,3839,"(576, 1152)",/root/autodl-tmp/animedata/anime_dataset/4454,24.821671140445734,0.92176753,0.0944,6.08497e-05
6700,6700,"(256, 512)",/root/autodl-tmp/animedata/test_2k_original/Disney_v4_20_045569_s1,27.86122577816765,1.0562322,0.0944,0.00010275446
9941,9941,any,/root/autodl-tmp/animedata/train_10k/Disney_21_04363_s2,24.80727978817096,0.9734763,0.0944,1.494255e-05
11121,11121,any,/root/autodl-tmp/animedata/train_10k/Disney_2_03668_s2,27.692596561150378,0.96427035,0.0944,6.5136584e-05
552,552,"(448, 896)",/root/autodl-tmp/animedata/anime_dataset/1496,25.71369387410879,0.9445126,0.0945,4.8520276e-05
7003,7003,"(256, 512)",/root/autodl-tmp/animedata/test_2k_original/Disney_v4_21_027692_s1,26.061501743591467,1.0414197,0.0945,5.0721053e-05
7030,7030,"(576, 1152)",/root/autodl-tmp/animedata/test_2k_original/Disney_v4_21_029969_s1,25.036494336607955,0.9984658,0.0945,4.9015456e-05
8787,8787,"(448, 896)",/root/autodl-tmp/animedata/train_10k/Disney_10_04583_s1,25.93581200986071,0.9700964,0.0945,5.1272684e-05
10710,10710,"(576, 1152)",/root/autodl-tmp/animedata/train_10k/Disney_27_32458_s2,27.96698741801709,0.973445,0.0945,2.2030312e-05
15037,15037,"(320, 640)",/root/autodl-tmp/animedata/train_10k/Japan_1_122203_s3,28.553619648809164,0.94826484,0.0945,7.616763e-05
15950,15950,"(1088, 2176)",/root/autodl-tmp/animedata/train_10k/Japan_2_218520_s3,25.41491388172209,0.94777936,0.0945,1.13842125e-05
1363,1363,"(576, 1152)",/root/autodl-tmp/animedata/anime_dataset/2225,23.78015855233916,0.9655405,0.09454,7.83417e-05
4026,4026,"(256, 512)",/root/autodl-tmp/animedata/anime_dataset/4622,24.52213795344646,0.9801698,0.09454,6.2687235e-05
7279,7279,any,/root/autodl-tmp/animedata/test_2k_original/Disney_v4_22_015304_s2,25.530095819035598,0.92178977,0.09454,8.446092e-05
16419,16419,"(704, 1408)",/root/autodl-tmp/animedata/train_10k/Japan_3_157308_s3,29.89238153582569,0.9749341,0.09454,2.5503268e-05
16932,16932,"(576, 1152)",/root/autodl-tmp/animedata/train_10k/Japan_3_80628_s3,24.846155157305358,0.9405431,0.09454,4.231502e-05
17413,17413,"(256, 512)",/root/autodl-tmp/animedata/train_10k/Japan_4_89633_s3,32.46845599464659,0.97208345,0.09454,4.0602663e-05
394,394,"(448, 896)",/root/autodl-tmp/animedata/anime_dataset/1353,26.750105882458733,0.9765826,0.0946,3.0356481e-05
3209,3209,"(704, 1408)",/root/autodl-tmp/animedata/anime_dataset/3888,33.54354574324694,0.9733506,0.0946,1.7294184e-05
4009,4009,"(448, 896)",/root/autodl-tmp/animedata/anime_dataset/4607,22.873312364092044,0.9397772,0.0946,5.7689744e-05
10723,10723,"(448, 896)",/root/autodl-tmp/animedata/train_10k/Disney_27_33069_s1,27.81884382884004,0.95311457,0.0946,3.6682002e-05
10831,10831,"(576, 1152)",/root/autodl-tmp/animedata/train_10k/Disney_27_35550_s2,30.150105123496967,0.9632452,0.0946,2.3811419e-05
15210,15210,"(256, 512)",/root/autodl-tmp/animedata/train_10k/Japan_1_25833_s3,26.761517021436653,0.91829866,0.0946,6.138898e-05
16813,16813,"(256, 512)",/root/autodl-tmp/animedata/train_10k/Japan_3_44309_s2,25.018068536099104,0.9500371,0.0946,5.6469333e-05
3489,3489,"(448, 896)",/root/autodl-tmp/animedata/anime_dataset/4139,28.849059821549176,0.9885137,0.09467,5.4689735e-05
9151,9151,"(448, 896)",/root/autodl-tmp/animedata/train_10k/Disney_14_01871_s2,28.429064766270045,0.9418248,0.09467,8.356056e-05
17901,17901,"(320, 640)",/root/autodl-tmp/animedata/train_10k/Japan_v3_0_083621_s3,29.399331389958103,0.9651746,0.09467,3.368583e-05
2112,2112,"(1088, 2176)",/root/autodl-tmp/animedata/anime_dataset/290,33.22316936357905,0.97949904,0.0947,5.648122e-06
7544,7544,any,/root/autodl-tmp/animedata/test_2k_original/Japan_v2_1_003839_s2,19.94241397236244,0.9573489,0.0947,8.499641e-05
9317,9317,"(448, 896)",/root/autodl-tmp/animedata/train_10k/Disney_14_02513_s2,34.85211134869274,0.99065006,0.0947,1.4934452e-05
10435,10435,"(576, 1152)",/root/autodl-tmp/animedata/train_10k/Disney_27_20284_s2,27.976895540681102,0.95376515,0.0947,2.4210316e-05
10642,10642,"(576, 1152)",/root/autodl-tmp/animedata/train_10k/Disney_27_25260_s1,26.050856246677498,0.9325471,0.0947,5.3735468e-05
7148,7148,any,/root/autodl-tmp/animedata/train_10k/Japan_2_64944_s3,20.423665969236342,0.930602,0.0947,0.00011807401
16290,16290,"(576, 1152)",/root/autodl-tmp/animedata/train_10k/Japan_2_78456_s3,23.33923939526624,0.8773816,0.0947,8.3536506e-05
7827,7827,"(960, 1920)",/root/autodl-tmp/animedata/train_10k/Japan_3_75472_s3,23.087628736333837,0.93138057,0.0947,4.9567283e-05
3815,3815,"(448, 896)",/root/autodl-tmp/animedata/anime_dataset/4432,24.084392294305022,0.8891926,0.0948,6.567693e-05
6841,6841,"(320, 640)",/root/autodl-tmp/animedata/test_2k_original/Disney_v4_21_005602_s2,29.103910877721727,1.0382214,0.0948,2.4076484e-05
6969,6969,"(192, 384)",/root/autodl-tmp/animedata/test_2k_original/Disney_v4_21_022980_s2,24.02545378232264,1.0042622,0.0948,5.4972166e-05
10507,10507,"(576, 1152)",/root/autodl-tmp/animedata/train_10k/Disney_27_08412_s2,25.16407669333961,0.9283241,0.0948,5.220833e-05
17582,17582,"(448, 896)",/root/autodl-tmp/animedata/train_10k/Japan_9_116457_s3,33.95451247588437,0.92776847,0.0948,4.613286e-05
1901,1901,"(576, 1152)",/root/autodl-tmp/animedata/anime_dataset/271,33.42987920873127,0.9788848,0.09485,3.7717332e-06
7855,7855,"(704, 1408)",/root/autodl-tmp/animedata/test_2k_original/Japan_v2_2_140060_s3,30.37931612290246,0.9563186,0.09485,3.2634583e-05
8369,8369,any,/root/autodl-tmp/animedata/train_10k/Disney_0_05330_s2,31.01859679967312,0.9844995,0.09485,5.610576e-05
11839,11839,"(576, 1152)",/root/autodl-tmp/animedata/train_10k/Disney_v2_14_00289_s1,31.44931563993937,0.9819651,0.09485,2.8561317e-05
16618,16618,any,/root/autodl-tmp/animedata/train_10k/Japan_3_100822_s3,39.66563926165125,0.99012136,0.09485,1.2619841e-05
162,162,"(256, 512)",/root/autodl-tmp/animedata/anime_dataset/1144,29.873485871983405,0.9853349,0.0949,2.3996992e-05
4390,4390,"(576, 1152)",/root/autodl-tmp/animedata/anime_dataset/4950,35.95601052778919,0.98132557,0.0949,2.1734328e-05
5352,5352,any,/root/autodl-tmp/animedata/anime_dataset/5816,25.82121495564193,0.9570607,0.0949,3.3679466e-05
8896,8896,any,/root/autodl-tmp/animedata/train_10k/Disney_13_00085_s2,33.220701255146366,0.9829684,0.0949,6.966117e-05
16617,16617,"(448, 896)",/root/autodl-tmp/animedata/train_10k/Japan_3_100818_s3,39.66734180131748,0.9905941,0.0949,1.1982158e-05
233,233,"(320, 640)",/root/autodl-tmp/animedata/anime_dataset/1208,31.933257137685462,1.0299863,0.095,4.0083367e-05
3783,3783,"(832, 1664)",/root/autodl-tmp/animedata/anime_dataset/4403,40.85976687922478,0.9959644,0.095,3.2783773e-06
5261,5261,"(448, 896)",/root/autodl-tmp/animedata/anime_dataset/5734,23.645008686536254,0.8897562,0.095,4.336404e-05
6048,6048,"(256, 512)",/root/autodl-tmp/animedata/anime_dataset/878,24.8669321468844,1.0737234,0.095,8.7957436e-05
7949,7949,"(448, 896)",/root/autodl-tmp/animedata/test_2k_original/Japan_v2_3_037537_s2,28.04454057046576,0.9529469,0.095,8.1913575e-05
10502,10502,"(448, 896)",/root/autodl-tmp/animedata/train_10k/Disney_27_08386_s1,23.52537664666222,0.9145267,0.095,4.0580824e-05
10658,10658,"(576, 1152)",/root/autodl-tmp/animedata/train_10k/Disney_27_26678_s1,23.883017183375173,0.94110924,0.095,5.1728955e-05
13092,13092,"(576, 1152)",/root/autodl-tmp/animedata/train_10k/Disney_v3_6_039353_s2,23.513513325185738,0.92572695,0.095,7.178398e-05
14630,14630,"(320, 640)",/root/autodl-tmp/animedata/train_10k/Japan_0_56967_s3,24.377774696911445,0.95111173,0.095,7.439958e-05
401,401,"(320, 640)",/root/autodl-tmp/animedata/anime_dataset/136,27.32047475505368,0.98074716,0.09503,4.6648376e-05
17524,17524,"(576, 1152)",/root/autodl-tmp/animedata/train_10k/Japan_6_08398_s3,34.89887575456528,0.95999277,0.09503,3.884468e-05
273,273,"(320, 640)",/root/autodl-tmp/animedata/anime_dataset/1244,26.191034942239813,0.9305079,0.0951,3.6938414e-05
1760,1760,"(448, 896)",/root/autodl-tmp/animedata/anime_dataset/2583,35.864665991500985,0.98946166,0.0951,1.3007369e-05
2038,2038,"(448, 896)",/root/autodl-tmp/animedata/anime_dataset/2833,26.29265657135327,0.9381405,0.0951,3.4417404e-05
12911,12911,"(320, 640)",/root/autodl-tmp/animedata/train_10k/Disney_v3_6_016728_s1,27.952205823770576,0.9622223,0.0951,4.766592e-05
16867,16867,"(320, 640)",/root/autodl-tmp/animedata/train_10k/Japan_3_61263_s3,30.886574851914304,0.95342934,0.0951,2.864828e-05
7764,7764,any,/root/autodl-tmp/animedata/test_2k_original/Japan_v2_2_053384_s3,23.65999180808153,0.9225232,0.09515,6.906589e-05
13353,13353,"(256, 512)",/root/autodl-tmp/animedata/train_10k/Disney_v3_7_043020_s1,26.22611261260486,0.961619,0.09515,7.8396566e-05
16947,16947,"(448, 896)",/root/autodl-tmp/animedata/train_10k/Japan_3_85479_s3,25.734191999130037,0.95246506,0.09515,5.201609e-05
17130,17130,"(320, 640)",/root/autodl-tmp/animedata/train_10k/Japan_4_141827_s3,33.73221808821477,0.99082595,0.09515,2.4549223e-05
229,229,"(256, 512)",/root/autodl-tmp/animedata/anime_dataset/1204,30.66903059140467,0.9825161,0.0952,5.1333504e-05
1789,1789,"(320, 640)",/root/autodl-tmp/animedata/anime_dataset/2609,23.083468916272896,0.93457794,0.0952,5.5919718e-05
3996,3996,"(960, 1920)",/root/autodl-tmp/animedata/anime_dataset/4596,27.60836934268322,0.95213705,0.0952,4.8545327e-05
8157,8157,"(1088, 2176)",/root/autodl-tmp/animedata/test_2k_original/Japan_v2_3_162495_s3,38.37209760812903,0.9820241,0.0952,2.7057133e-05
8626,8626,"(320, 640)",/root/autodl-tmp/animedata/train_10k/Disney_10_00690_s1,24.700614094524514,0.96784514,0.0952,9.029746e-05
14729,14729,any,/root/autodl-tmp/animedata/train_10k/Japan_0_77947_s3,25.334328384127097,0.9383233,0.0952,5.452214e-05
209,209,"(256, 512)",/root/autodl-tmp/animedata/anime_dataset/1187,32.239025463562534,0.970017,0.0953,1.849436e-05
3373,3373,"(448, 896)",/root/autodl-tmp/animedata/anime_dataset/4034,30.16642497152542,0.9724752,0.0953,4.9442075e-05
17837,17837,"(576, 1152)",/root/autodl-tmp/animedata/train_10k/Japan_v3_0_071452_s3,38.04461203913793,0.98221517,0.0953,1.6859794e-05
471,471,"(320, 640)",/root/autodl-tmp/animedata/anime_dataset/1422,24.4616188294332,0.9698548,0.09534,5.4092066e-05
1510,1510,"(576, 1152)",/root/autodl-tmp/animedata/anime_dataset/2358,28.372245054279507,0.9434055,0.09534,4.482243e-05
6918,6918,"(320, 640)",/root/autodl-tmp/animedata/test_2k_original/Disney_v4_21_018345_s2,24.47360682427028,1.0315691,0.09534,5.6669716e-05
7824,7824,any,/root/autodl-tmp/animedata/test_2k_original/Japan_v2_2_112835_s3,26.18745914904222,0.94399947,0.09534,4.1633197e-05
9626,9626,"(448, 896)",/root/autodl-tmp/animedata/train_10k/Disney_1_02145_s1,26.754905456493518,0.9816078,0.09534,0.00010105876
9810,9810,"(320, 640)",/root/autodl-tmp/animedata/train_10k/Disney_22_00179_s2,27.925795324114155,0.96018094,0.09534,3.1451673e-05
2534,2534,"(1088, 2176)",/root/autodl-tmp/animedata/anime_dataset/328,33.23676469481531,0.9795536,0.0954,6.788272e-06
10522,10522,"(1088, 2176)",/root/autodl-tmp/animedata/train_10k/Disney_27_08890_s2,29.071360355190528,0.96223617,0.0954,1.325201e-05
14935,14935,"(320, 640)",/root/autodl-tmp/animedata/train_10k/Japan_1_104834_s3,33.95717192507424,0.9783065,0.0954,2.3382745e-05
1873,1873,"(576, 1152)",/root/autodl-tmp/animedata/anime_dataset/2685,26.795247314446677,0.9581825,0.09546,6.815874e-05
2652,2652,"(448, 896)",/root/autodl-tmp/animedata/anime_dataset/3386,25.87023473868343,0.9584865,0.09546,6.705675e-05
16089,16089,"(320, 640)",/root/autodl-tmp/animedata/train_10k/Japan_2_32265_s3,24.62834764690973,0.9144922,0.09546,8.9260524e-05
823,823,"(320, 640)",/root/autodl-tmp/animedata/anime_dataset/174,26.49525373492804,0.94923264,0.0955,4.9282004e-05
4514,4514,"(256, 512)",/root/autodl-tmp/animedata/anime_dataset/5061,32.62598162704936,0.9938559,0.0955,3.0043153e-05
11669,11669,"(320, 640)",/root/autodl-tmp/animedata/train_10k/Disney_v2_12_00494_s2,24.79436239461549,0.96521586,0.0955,0.00013497459
16338,16338,"(448, 896)",/root/autodl-tmp/animedata/train_10k/Japan_3_22218_s3,26.56554578569598,0.9488868,0.0955,5.1835363e-05
1834,1834,"(320, 640)",/root/autodl-tmp/animedata/anime_dataset/265,27.119685789995103,0.9648119,0.0956,3.690537e-05
2391,2391,"(448, 896)",/root/autodl-tmp/animedata/anime_dataset/3150,33.08860887810776,0.9954752,0.0956,1.4284146e-05
2973,2973,"(256, 512)",/root/autodl-tmp/animedata/anime_dataset/3675,26.188879610904397,0.9395646,0.0956,8.283242e-05
7414,7414,"(576, 1152)",/root/autodl-tmp/animedata/test_2k_original/Disney_v4_3_002402_s2,34.47006164496405,0.9852145,0.0956,2.4408979e-05
9942,9942,any,/root/autodl-tmp/animedata/train_10k/Disney_21_04364_s2,24.74867892182367,0.9732632,0.0956,1.51970125e-05
10528,10528,any,/root/autodl-tmp/animedata/train_10k/Disney_27_09176_s1,24.998463865772585,0.93522525,0.0956,4.2433465e-05
11307,11307,any,/root/autodl-tmp/animedata/train_10k/Disney_5_06267_s2,33.46792015888266,0.9671523,0.0956,4.5739413e-05
11504,11504,"(192, 384)",/root/autodl-tmp/animedata/train_10k/Disney_v2_10_04287_s1,24.363235292097045,0.94893444,0.0956,9.950361e-05
17776,17776,"(256, 512)",/root/autodl-tmp/animedata/train_10k/Japan_v3_0_055909_s3,23.52538894245369,0.95453835,0.0956,7.228893e-05
3752,3752,"(448, 896)",/root/autodl-tmp/animedata/anime_dataset/4376,34.294312268661955,0.99006283,0.09564,1.6966054e-05
10140,10140,"(576, 1152)",/root/autodl-tmp/animedata/train_10k/Disney_24_01843_s2,31.332136856155422,0.9685471,0.09564,4.0925384e-05
10431,10431,"(704, 1408)",/root/autodl-tmp/animedata/train_10k/Disney_27_19884_s1,23.722996638365757,0.94009954,0.09564,5.5801414e-05
13873,13873,"(256, 512)",/root/autodl-tmp/animedata/train_10k/Japan_0_121076_s3,21.3487842720343,0.93678135,0.09564,9.134738e-05
15153,15153,any,/root/autodl-tmp/animedata/train_10k/Japan_1_141471_s1,34.032173703701915,0.9823161,0.09564,3.15012e-05
16530,16530,"(576, 1152)",/root/autodl-tmp/animedata/train_10k/Japan_3_00852_s1,35.941585492662114,0.9885917,0.09564,3.1593976e-05
1858,1858,"(576, 1152)",/root/autodl-tmp/animedata/anime_dataset/2671,32.19590053965399,0.9646605,0.0957,2.1209713e-05
2056,2056,"(256, 512)",/root/autodl-tmp/animedata/anime_dataset/285,27.774557880347963,0.9767925,0.0957,0.00010123686
7546,7546,any,/root/autodl-tmp/animedata/test_2k_original/Japan_v2_1_006842_s2,27.772823411414866,0.9782106,0.0957,5.0240535e-05
7603,7603,"(320, 640)",/root/autodl-tmp/animedata/test_2k_original/Japan_v2_1_054245_s2,34.95564601474301,0.9599194,0.0957,3.50673e-05
9325,9325,"(256, 512)",/root/autodl-tmp/animedata/train_10k/Disney_14_02558_s1,32.244279056288185,0.98026687,0.0957,3.2763994e-05
10663,10663,"(256, 512)",/root/autodl-tmp/animedata/train_10k/Disney_27_26881_s1,27.64549264341269,0.96540487,0.0957,3.8908496e-05
10908,10908,any,/root/autodl-tmp/animedata/train_10k/Disney_27_38188_s2,28.2287268142656,0.95084155,0.0957,2.5200758e-05
12185,12185,"(704, 1408)",/root/autodl-tmp/animedata/train_10k/Disney_v2_17_02540_s2,30.5493316321227,1.0461676,0.0957,5.497787e-05
12947,12947,any,/root/autodl-tmp/animedata/train_10k/Disney_v3_6_021095_s2,26.36913641366845,0.9723754,0.0957,3.064728e-05
17207,17207,"(448, 896)",/root/autodl-tmp/animedata/train_10k/Japan_4_24711_s2,30.137522301685085,0.9607642,0.0957,4.271369e-05
1840,1840,any,/root/autodl-tmp/animedata/anime_dataset/2655,32.85284011991337,0.947638,0.09576,3.994238e-05
16566,16566,"(448, 896)",/root/autodl-tmp/animedata/train_10k/Japan_3_09109_s2,25.3543473242984,0.9613273,0.09576,2.7184433e-05
183,183,"(192, 384)",/root/autodl-tmp/animedata/anime_dataset/1163,21.681880396349605,0.95129097,0.0958,5.123231e-05
1420,1420,"(576, 1152)",/root/autodl-tmp/animedata/anime_dataset/2277,29.881803219891907,0.972818,0.0958,4.271105e-05
3514,3514,"(1088, 2176)",/root/autodl-tmp/animedata/anime_dataset/4161,42.0800654541123,0.9906335,0.0958,4.071114e-06
3652,3652,"(320, 640)",/root/autodl-tmp/animedata/anime_dataset/4286,22.492890568346937,0.9414092,0.0958,5.606642e-05
4163,4163,"(576, 1152)",/root/autodl-tmp/animedata/anime_dataset/4746,23.476423129600555,0.8434801,0.0958,8.78157e-05
14051,14051,any,/root/autodl-tmp/animedata/train_10k/Japan_0_146147_s3,28.20736511649592,0.91563135,0.0958,9.2426286e-05
14803,14803,"(192, 384)",/root/autodl-tmp/animedata/train_10k/Japan_0_92262_s3,23.697454167394717,0.9480156,0.0958,5.9262595e-05
17113,17113,"(448, 896)",/root/autodl-tmp/animedata/train_10k/Japan_4_136587_s2,28.035160751454686,0.96759987,0.0959,4.6895824e-05
2308,2308,"(448, 896)",/root/autodl-tmp/animedata/anime_dataset/3076,19.06339666438848,1.1123945,0.09595,7.87022e-05
7031,7031,"(576, 1152)",/root/autodl-tmp/animedata/test_2k_original/Disney_v4_21_029970_s1,24.43191177377596,0.9949703,0.09595,4.941166e-05
7377,7377,"(256, 512)",/root/autodl-tmp/animedata/test_2k_original/Disney_v4_22_035936_s2,24.990575430055426,0.9204094,0.09595,5.5567012e-05
12057,12057,"(256, 512)",/root/autodl-tmp/animedata/train_10k/Disney_v2_16_02815_s2,26.9986260117508,1.0518727,0.09595,4.223806e-05
12211,12211,any,/root/autodl-tmp/animedata/train_10k/Disney_v2_17_03707_s1,29.707667433527117,1.0506983,0.09595,5.217055e-05
12847,12847,"(320, 640)",/root/autodl-tmp/animedata/train_10k/Disney_v3_6_008412_s2,28.71486203158493,0.9799276,0.09595,2.4328565e-05
17124,17124,"(576, 1152)",/root/autodl-tmp/animedata/train_10k/Japan_4_140850_s3,29.66186293118632,0.9647695,0.09595,3.970303e-05
1328,1328,"(320, 640)",/root/autodl-tmp/animedata/anime_dataset/2194,27.755518523964163,0.9627686,0.096,4.1978725e-05
4756,4756,"(960, 1920)",/root/autodl-tmp/animedata/anime_dataset/528,40.98898874935422,1.0175849,0.096,0.0
10400,10400,any,/root/autodl-tmp/animedata/train_10k/Disney_27_14589_s2,28.76400807176552,0.9265792,0.096,4.654681e-05
13234,13234,"(576, 1152)",/root/autodl-tmp/animedata/train_10k/Disney_v3_7_019336_s2,24.783150536541772,0.9483624,0.096,5.9180365e-05
16549,16549,"(256, 512)",/root/autodl-tmp/animedata/train_10k/Japan_3_04834_s3,23.45979814253187,0.9240735,0.096,7.508103e-05
1417,1417,"(320, 640)",/root/autodl-tmp/animedata/anime_dataset/2274,31.32394392988833,0.96334594,0.09607,3.1359767e-05
5924,5924,"(256, 512)",/root/autodl-tmp/animedata/anime_dataset/766,37.44977754917158,0.9724396,0.09607,3.5269615e-05
10223,10223,"(448, 896)",/root/autodl-tmp/animedata/train_10k/Disney_24_04583_s2,32.053473853257216,0.9664176,0.09607,3.9674793e-05
10827,10827,"(576, 1152)",/root/autodl-tmp/animedata/train_10k/Disney_27_35283_s2,31.335628288770984,0.9703017,0.09607,2.0104919e-05
11123,11123,"(256, 512)",/root/autodl-tmp/animedata/train_10k/Disney_2_03694_s2,29.05011176673989,0.9718875,0.09607,4.5949608e-05
13065,13065,"(704, 1408)",/root/autodl-tmp/animedata/train_10k/Disney_v3_6_036038_s1,22.530742815118344,0.94593257,0.09607,7.9665304e-05
14934,14934,"(256, 512)",/root/autodl-tmp/animedata/train_10k/Japan_1_104833_s3,32.69362076060551,0.9731081,0.09607,2.9632363e-05
707,707,"(448, 896)",/root/autodl-tmp/animedata/anime_dataset/1635,22.03223145088201,0.9476162,0.0961,7.314715e-05
5536,5536,"(704, 1408)",/root/autodl-tmp/animedata/anime_dataset/5982,24.424301419261383,0.9309824,0.0961,7.71519e-05
2457,2457,"(320, 640)",/root/autodl-tmp/animedata/anime_dataset/321,27.74019654614571,0.9769966,0.0962,0.00010119949
3443,3443,"(256, 512)",/root/autodl-tmp/animedata/anime_dataset/4098,30.058441032643294,0.92366046,0.0962,4.44963e-05
8304,8304,"(832, 1664)",/root/autodl-tmp/animedata/train_10k/Disney_0_04094_s2,30.004340895628083,0.99316275,0.0962,4.139027e-05
